Datum,Částka,Zpráva,Kategorie,Merchant,Month,Year
2025-07-03,-161.0,"Částka: 161 CZK 02.07.2025 Místo: Uni Hobby C.Budejovic C.Budejovice, Částka: 161 CZK 02.07.2025, Místo: Uni Hobby C.Budejovic, C.Budejovice",Vybavení domácnosti,Uni Hobby C.Budejovic C.Budejov,2025-07,2025
2025-08-06,-139.0,"Částka: 139 CZK 04.08.2025 Místo: Uni Hobby C.Budejovic C.Budejovice, Částka: 139 CZK 04.08.2025, Místo: Uni Hobby C.Budejovic, C.Budejovice",Vybavení domácnosti,Uni Hobby C.Budejovic C.Budejov,2025-08,2025
2025-08-13,-974.0,"Částka: 974 CZK 11.08.2025 Místo: Uni Hobby C.Budejovic C.Budejovice, Částka: 974 CZK 11.08.2025, Místo: Uni Hobby C.Budejovic, C.Budejovice",Vybavení domácnosti,Uni Hobby C.Budejovic C.Budejov,2025-08,2025
2024-05-14,-54.0,"Částka: 54 CZK 13.05.2024 Místo: VAN LUAN DUONG C. BUDEJOVICE, Částka: 54 CZK 13.05.2024, Místo: VAN LUAN DUONG, C. BUDEJOVICE",Odchozí nezatříděná,Van Luan Duong C. Budejovice,2024-05,2024
2024-03-18,-70.0,"Částka: 70 CZK 15.03.2024 Místo: VERY GOODIES SHELL PRAHA, Částka: 70 CZK 15.03.2024, Místo: VERY GOODIES SHELL, PRAHA",Restaurace,Very Goodies Shell Praha,2024-03,2024
2024-04-29,-70.0,"Částka: 70 CZK 26.04.2024 Místo: VERY GOODIES SHELL PRAHA, Částka: 70 CZK 26.04.2024, Místo: VERY GOODIES SHELL, PRAHA",Restaurace,Very Goodies Shell Praha,2024-04,2024
2022-04-19,-50000.0,"Částka: 50000 CZK 15.04.2022 Místo: VICTORY PLANA  , Částka: 50000 CZK 15.04.2022, Místo: VICTORY, PLANA,",Volný čas a zábava,Victory Plana,2022-04,2022
2022-05-16,-4000.0,"Částka: 4000 CZK 12.05.2022 Místo: VICTORY PLANA  , Částka: 4000 CZK 12.05.2022, Místo: VICTORY, PLANA,",Volný čas a zábava,Victory Plana,2022-05,2022
2022-05-18,-4000.0,"Částka: 4000 CZK 15.05.2022 Místo: VICTORY PLANA  , Částka: 4000 CZK 15.05.2022, Místo: VICTORY, PLANA,",Volný čas a zábava,Victory Plana,2022-05,2022
2022-05-18,-10000.0,"Částka: 10000 CZK 15.05.2022 Místo: VICTORY PLANA  , Částka: 10000 CZK 15.05.2022, Místo: VICTORY, PLANA,",Volný čas a zábava,Victory Plana,2022-05,2022
2022-06-29,-4000.0,"Částka: 4000 CZK 26.06.2022 Místo: VICTORY PLANA  , Částka: 4000 CZK 26.06.2022, Místo: VICTORY, PLANA,",Volný čas a zábava,Victory Plana,2022-06,2022
2022-08-29,-60000.0,"Částka: 60000 CZK 26.08.2022 Místo: VICTORY PLANA  , Částka: 60000 CZK 26.08.2022, Místo: VICTORY, PLANA,",Volný čas a zábava,Victory Plana,2022-08,2022
2022-09-14,-7000.0,"Částka: 7000 CZK 11.09.2022 Místo: VICTORY PLANA  , Částka: 7000 CZK 11.09.2022, Místo: VICTORY, PLANA,",Volný čas a zábava,Victory Plana,2022-09,2022
2022-09-14,-20000.0,"Částka: 20000 CZK 11.09.2022 Místo: VICTORY PLANA  , Částka: 20000 CZK 11.09.2022, Místo: VICTORY, PLANA,",Volný čas a zábava,Victory Plana,2022-09,2022
2022-09-14,-40000.0,"Částka: 40000 CZK 11.09.2022 Místo: VICTORY PLANA  , Částka: 40000 CZK 11.09.2022, Místo: VICTORY, PLANA,",Volný čas a zábava,Victory Plana,2022-09,2022
2025-03-19,-226.0,"Částka: 226 CZK 17.03.2025 Místo: Vidox Staviva Kaplice Kaplice, Částka: 226 CZK 17.03.2025, Místo: Vidox Staviva Kaplice, Kaplice",Nemovitosti,Vidox Staviva Kaplice Kaplice,2025-03,2025
2023-04-18,-69.0,"Částka: 69 CZK 16.04.2023 Místo: VINOTEKA OC IGY CESKE BUDEJOV, Částka: 69 CZK 16.04.2023, Místo: VINOTEKA OC IGY, CESKE BUDEJOV",Potraviny,Vinoteka Oc Igy Ceske Budejov,2023-04,2023
2022-02-17,-450.0,"Částka: 450 CZK 16.02.2022 Místo: VRBENSKA TOCNA C. BUDEJOVICE  , Částka: 450 CZK 16.02.2022, Místo: VRBENSKA TOCNA, C. BUDEJOVICE,",Restaurace,Vrbenska Tocna C. Budejovice,2022-02,2022
2025-06-11,-584.0,"Částka: 584 CZK 09.06.2025 Místo: Vrtal S.R.O. Ceske Budejov, Částka: 584 CZK 09.06.2025, Místo: Vrtal S.R.O., Ceske Budejov",Potraviny,Vrtal S.R.O. Ceske Budejov,2025-06,2025
2025-12-22,-7297.51,"Částka: 7297,51 CZK 19.12.2025 Místo: VYKOV STEEL CB C. Budejovice, Částka: 7297,51 CZK 19.12.2025, Místo: VYKOV STEEL CB, C. Budejovice",Odchozí nezatříděná,Vykov Steel Cb C. Budejovice,2025-12,2025
2023-05-05,-7139.22,"Částka: 260,1 GBP 03.05.2023 Místo: WARNER BROS STUDIOS LEAVE WATFORD, Částka: 260,1 GBP 03.05.2023, Místo: WARNER BROS STUDIOS LEAVE, WATFORD",Odchozí nezatříděná,Warner Bros Studios Leave Watfo,2023-05,2023
2022-07-25,-1073.0,"Částka: 1073 CZK 22.07.2022 Místo: WEDO CB CESKE BUDEJOV  , Částka: 1073 CZK 22.07.2022, Místo: WEDO CB, CESKE BUDEJOV,",Odchozí nezatříděná,Wedo Cb Ceske Budejov,2022-07,2022
2023-01-09,-1188.0,"Částka: 1188 CZK 06.01.2023 Místo: WEDO POINT / WEDO CZ C. BUDEJOVICE, Částka: 1188 CZK 06.01.2023, Místo: WEDO POINT / WEDO CZ, C. BUDEJOVICE",Nákupy a služby,Wedo Point - Wedo Cz C. Budejov,2023-01,2023
2023-05-04,-1004.88,"Částka: 36,5 GBP 02.05.2023 Místo: WIZZ AIR    KJYGUQ LONDON, Částka: 36,5 GBP 02.05.2023, Místo: WIZZ AIR    KJYGUQ, LONDON",Odchozí nezatříděná,Wizz Air Kjyguq London,2023-05,2023
2024-03-15,-468.0,"Částka: 468 CZK 14.03.2024 Místo: WOK FOOD C. BUDEJOVICE, Částka: 468 CZK 14.03.2024, Místo: WOK FOOD, C. BUDEJOVICE",Restaurace,Wok Food C. Budejovice,2024-03,2024
2024-04-22,-135.0,"Částka: 135 CZK 20.04.2024 Místo: WOK FOOD C. BUDEJOVICE, Částka: 135 CZK 20.04.2024, Místo: WOK FOOD, C. BUDEJOVICE",Restaurace,Wok Food C. Budejovice,2024-04,2024
2024-04-22,-174.0,"Částka: 174 CZK 20.04.2024 Místo: WOK FOOD C. BUDEJOVICE, Částka: 174 CZK 20.04.2024, Místo: WOK FOOD, C. BUDEJOVICE",Restaurace,Wok Food C. Budejovice,2024-04,2024
2022-07-18,-294.0,"Částka: 294 CZK 15.07.2022 Místo: Wolt Nove Mesto  , Částka: 294 CZK 15.07.2022, Místo: Wolt, Nove Mesto,",Restaurace,Wolt Nove Mesto,2022-07,2022
2023-02-08,-160.0,"Částka: 160 CZK 06.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 160 CZK 06.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-09,-100.0,"Částka: 100 CZK 07.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 100 CZK 07.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-13,-100.0,"Částka: 100 CZK 09.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 100 CZK 09.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-13,-65.0,"Částka: 65 CZK 08.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 65 CZK 08.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-13,-50.0,"Částka: 50 CZK 09.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 50 CZK 09.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-13,-120.0,"Částka: 120 CZK 09.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 120 CZK 09.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-13,-185.0,"Částka: 185 CZK 09.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 185 CZK 09.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-13,-120.0,"Částka: 120 CZK 08.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 120 CZK 08.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-13,-100.0,"Částka: 100 CZK 09.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 100 CZK 09.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-13,-200.0,"Částka: 200 CZK 10.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 200 CZK 10.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-13,-10.0,"Částka: 10 CZK 11.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 10 CZK 11.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-13,-50.0,"Částka: 50 CZK 09.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 50 CZK 09.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-15,-20.0,"Částka: 20 CZK 13.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 20 CZK 13.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-16,-95.0,"Částka: 95 CZK 14.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 95 CZK 14.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-17,-40.0,"Částka: 40 CZK 15.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 40 CZK 15.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-20,-110.0,"Částka: 110 CZK 16.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 110 CZK 16.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-20,-260.0,"Částka: 260 CZK 17.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 260 CZK 17.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-22,-210.0,"Částka: 210 CZK 20.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 210 CZK 20.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-22,-420.0,"Částka: 420 CZK 20.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 420 CZK 20.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-23,-65.0,"Částka: 65 CZK 21.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 65 CZK 21.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-23,-30.0,"Částka: 30 CZK 21.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 30 CZK 21.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-24,-120.0,"Částka: 120 CZK 22.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 120 CZK 22.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-24,-80.0,"Částka: 80 CZK 22.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 80 CZK 22.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-24,-90.0,"Částka: 90 CZK 22.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 90 CZK 22.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-02-24,-80.0,"Částka: 80 CZK 22.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 80 CZK 22.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-02,2023
2023-03-01,-195.0,"Částka: 195 CZK 27.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 195 CZK 27.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-03,2023
2023-03-01,-95.0,"Částka: 95 CZK 27.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 95 CZK 27.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-03,2023
2023-03-02,-185.0,"Částka: 185 CZK 28.02.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 185 CZK 28.02.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-03,2023
2023-03-06,-80.0,"Částka: 80 CZK 03.03.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 80 CZK 03.03.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-03,2023
2023-03-08,-110.0,"Částka: 110 CZK 06.03.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 110 CZK 06.03.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-03,2023
2023-03-09,-50.0,"Částka: 50 CZK 07.03.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 50 CZK 07.03.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-03,2023
2023-03-09,-10.0,"Částka: 10 CZK 07.03.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 10 CZK 07.03.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-03,2023
2023-03-10,-400.0,"Částka: 400 CZK 08.03.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 400 CZK 08.03.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-03,2023
2023-04-17,-200.0,"Částka: 200 CZK 14.04.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 200 CZK 14.04.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-04,2023
2023-04-24,-20.0,"Částka: 20 CZK 20.04.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 20 CZK 20.04.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-04,2023
2023-04-24,-10.0,"Částka: 10 CZK 20.04.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 10 CZK 20.04.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-04,2023
2023-04-24,-80.0,"Částka: 80 CZK 21.04.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 80 CZK 21.04.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-04,2023
2023-04-26,-65.0,"Částka: 65 CZK 24.04.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 65 CZK 24.04.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-04,2023
2023-04-28,-20.0,"Částka: 20 CZK 26.04.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 20 CZK 26.04.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-04,2023
2023-05-11,-260.0,"Částka: 260 CZK 09.05.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 260 CZK 09.05.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-05,2023
2023-05-12,-80.0,"Částka: 80 CZK 10.05.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 80 CZK 10.05.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-05,2023
2023-05-17,-200.0,"Částka: 200 CZK 15.05.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 200 CZK 15.05.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-05,2023
2023-05-18,-100.0,"Částka: 100 CZK 16.05.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 100 CZK 16.05.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-05,2023
2023-05-19,-65.0,"Částka: 65 CZK 17.05.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 65 CZK 17.05.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-05,2023
2023-05-24,-170.0,"Částka: 170 CZK 22.05.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 170 CZK 22.05.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-05,2023
2023-06-16,-85.0,"Částka: 85 CZK 14.06.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 85 CZK 14.06.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-06,2023
2023-06-16,-20.0,"Částka: 20 CZK 13.06.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 20 CZK 13.06.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-06,2023
2023-06-30,-150.0,"Částka: 150 CZK 28.06.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 150 CZK 28.06.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-06,2023
2023-06-30,-20.0,"Částka: 20 CZK 28.06.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 20 CZK 28.06.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-06,2023
2023-06-30,-290.0,"Částka: 290 CZK 28.06.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 290 CZK 28.06.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-06,2023
2023-07-03,-75.0,"Částka: 75 CZK 29.06.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 75 CZK 29.06.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-07,2023
2023-07-07,-65.0,"Částka: 65 CZK 04.07.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 65 CZK 04.07.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-07,2023
2023-07-07,-20.0,"Částka: 20 CZK 04.07.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 20 CZK 04.07.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-07,2023
2023-07-07,-20.0,"Částka: 20 CZK 03.07.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 20 CZK 03.07.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-07,2023
2023-07-19,-125.0,"Částka: 125 CZK 17.07.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 125 CZK 17.07.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-07,2023
2023-07-24,-100.0,"Částka: 100 CZK 21.07.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 100 CZK 21.07.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-07,2023
2023-08-09,-60.0,"Částka: 60 CZK 07.08.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 60 CZK 07.08.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-08,2023
2023-08-14,-305.0,"Částka: 305 CZK 11.08.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 305 CZK 11.08.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-08,2023
2023-08-23,-65.0,"Částka: 65 CZK 21.08.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 65 CZK 21.08.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-08,2023
2023-08-31,-80.0,"Částka: 80 CZK 29.08.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 80 CZK 29.08.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-08,2023
2023-09-04,-65.0,"Částka: 65 CZK 31.08.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 65 CZK 31.08.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-09,2023
2023-09-06,-95.0,"Částka: 95 CZK 04.09.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 95 CZK 04.09.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-09,2023
2023-09-07,-95.0,"Částka: 95 CZK 05.09.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 95 CZK 05.09.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-09,2023
2023-09-13,-20.0,"Částka: 20 CZK 11.09.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 20 CZK 11.09.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-09,2023
2023-09-29,-30.0,"Částka: 30 CZK 26.09.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 30 CZK 26.09.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-09,2023
2023-10-05,-30.0,"Částka: 30 CZK 03.10.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 30 CZK 03.10.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-10,2023
2023-10-12,-65.0,"Částka: 65 CZK 10.10.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 65 CZK 10.10.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-10,2023
2023-10-30,-140.0,"Částka: 140 CZK 27.10.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 140 CZK 27.10.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-10,2023
2023-10-30,-60.0,"Částka: 60 CZK 26.10.2023 Místo: WWW.PARKOVANICB.CZ CESKE BUDEJOV, Částka: 60 CZK 26.10.2023, Místo: WWW.PARKOVANICB.CZ, CESKE BUDEJOV",Tankování,Www.Parkovanicb.Cz Ceske Budejo,2023-10,2023
